Filename,# of code changes,Code churn %
hibernate-envers/src/main/java/org/hibernate/envers/query/criteria/internal/IlikeAuditExpression.java,8884,83.54%
hibernate-envers/src/main/java/org/hibernate/envers/query/criteria/internal/IlikeAuditExpression.java,18693,69.91%
hibernate-envers/src/main/java/org/hibernate/envers/query/criteria/internal/IdentifierEqAuditExpression.java,8873,83.64%
hibernate-envers/src/main/java/org/hibernate/envers/query/criteria/internal/CriteriaTools.java,12642,78.75%
hibernate-envers/src/main/java/org/hibernate/envers/query/criteria/internal/BetweenAuditExpression.java,8862,83.73%
hibernate-envers/src/main/java/org/hibernate/envers/query/criteria/internal/AbstractAtomicExpression.java,8849,83.84%
hibernate-envers/src/main/java/org/hibernate/envers/query/criteria/ExtendableCriterion.java,12636,78.79%
hibernate-envers/src/main/java/org/hibernate/envers/query/criteria/AuditRelatedId.java,8790,83.73%
hibernate-envers/src/main/java/org/hibernate/envers/query/criteria/AuditRelatedId.java,16478,69.72%
hibernate-envers/src/main/java/org/hibernate/envers/query/criteria/AuditProperty.java,8780,83.80%
hibernate-envers/src/main/java/org/hibernate/envers/query/criteria/AuditId.java,8615,84.35%
hibernate-envers/src/main/java/org/hibernate/envers/query/criteria/AuditDisjunction.java,8604,84.43%
hibernate-envers/src/main/java/org/hibernate/envers/query/criteria/AuditDisjunction.java,12634,78.80%
hibernate-envers/src/main/java/org/hibernate/envers/query/criteria/AuditCriterion.java,8599,84.46%
hibernate-envers/src/main/java/org/hibernate/envers/query/criteria/AuditConjunction.java,8593,84.50%
hibernate-envers/src/main/java/org/hibernate/envers/query/criteria/AuditConjunction.java,12632,78.82%
hibernate-envers/src/main/java/org/hibernate/envers/query/criteria/AggregatedAuditExpression.java,8588,84.54%
hibernate-envers/src/main/java/org/hibernate/envers/query/criteria/AggregatedAuditExpression.java,12630,78.83%
hibernate-envers/src/main/java/org/hibernate/envers/query/AuditQuery.java,8564,84.68%
hibernate-envers/src/main/java/org/hibernate/envers/query/AuditEntity.java,8559,84.67%
hibernate-envers/src/main/java/org/hibernate/envers/query/AuditEntity.java,12626,78.85%
hibernate-envers/src/main/java/org/hibernate/envers/query/AuditAssociationQuery.java,8490,84.71%
hibernate-envers/src/main/java/org/hibernate/envers/internal/tools/query/UpdateBuilder.java,12618,78.90%
hibernate-envers/src/main/java/org/hibernate/envers/internal/tools/query/QueryBuilder.java,8481,84.70%
hibernate-envers/src/main/java/org/hibernate/envers/internal/tools/query/QueryBuilder.java,12612,78.94%
hibernate-envers/src/main/java/org/hibernate/envers/internal/tools/query/Parameters.java,8364,85.08%
hibernate-envers/src/main/java/org/hibernate/envers/internal/tools/query/Parameters.java,18691,69.92%
hibernate-envers/src/main/java/org/hibernate/envers/internal/tools/query/Parameters.java,12588,79.09%
hibernate-envers/src/main/java/org/hibernate/envers/internal/tools/graph/Vertex.java,12572,79.19%
hibernate-envers/src/main/java/org/hibernate/envers/internal/tools/graph/TopologicalSort.java,12570,79.20%
hibernate-envers/src/main/java/org/hibernate/envers/internal/tools/graph/GraphTopologicalSort.java,12568,79.22%
hibernate-envers/src/main/java/org/hibernate/envers/internal/tools/Triple.java,12562,79.25%
hibernate-envers/src/main/java/org/hibernate/envers/internal/tools/Tools.java,16379,69.74%
hibernate-envers/src/main/java/org/hibernate/envers/internal/tools/Tools.java,12560,79.27%
hibernate-envers/src/main/java/org/hibernate/envers/internal/tools/StringTools.java,12548,79.34%
hibernate-envers/src/main/java/org/hibernate/envers/internal/tools/ReflectionTools.java,12546,79.36%
hibernate-envers/src/main/java/org/hibernate/envers/internal/tools/MappingTools.java,18687,69.94%
hibernate-envers/src/main/java/org/hibernate/envers/internal/tools/MapProxyTool.java,12536,79.42%
hibernate-envers/src/main/java/org/hibernate/envers/internal/tools/EntityTools.java,18733,69.76%
hibernate-envers/src/main/java/org/hibernate/envers/internal/tools/EntityTools.java,12523,79.51%
hibernate-envers/src/main/java/org/hibernate/envers/internal/synchronization/work/PersistentCollectionChangeWorkUnit.java,18681,69.96%
hibernate-envers/src/main/java/org/hibernate/envers/internal/synchronization/work/PersistentCollectionChangeWorkUnit.java,12516,79.55%
hibernate-envers/src/main/java/org/hibernate/envers/internal/synchronization/work/ModWorkUnit.java,12512,79.57%
hibernate-envers/src/main/java/org/hibernate/envers/internal/synchronization/work/FakeBidirectionalRelationWorkUnit.java,12510,79.58%
hibernate-envers/src/main/java/org/hibernate/envers/internal/synchronization/work/DelWorkUnit.java,12500,79.65%
hibernate-envers/src/main/java/org/hibernate/envers/internal/synchronization/work/CollectionChangeWorkUnit.java,12498,79.66%
hibernate-envers/src/main/java/org/hibernate/envers/internal/synchronization/work/AddWorkUnit.java,12494,79.69%
hibernate-envers/src/main/java/org/hibernate/envers/internal/synchronization/work/AbstractAuditWorkUnit.java,12488,79.72%
hibernate-envers/src/main/java/org/hibernate/envers/internal/synchronization/SessionCacheCleaner.java,18729,69.78%
hibernate-envers/src/main/java/org/hibernate/envers/internal/synchronization/SessionCacheCleaner.java,18679,69.97%
hibernate-envers/src/main/java/org/hibernate/envers/internal/synchronization/SessionCacheCleaner.java,144133,11.74%
hibernate-envers/src/main/java/org/hibernate/envers/internal/synchronization/EntityChangeNotifier.java,18677,69.97%
hibernate-envers/src/main/java/org/hibernate/envers/internal/synchronization/EntityChangeNotifier.java,12486,79.74%
hibernate-envers/src/main/java/org/hibernate/envers/internal/synchronization/AuditProcessManager.java,18725,69.79%
hibernate-envers/src/main/java/org/hibernate/envers/internal/synchronization/AuditProcessManager.java,12484,79.75%
hibernate-envers/src/main/java/org/hibernate/envers/internal/synchronization/AuditProcess.java,18720,69.81%
hibernate-envers/src/main/java/org/hibernate/envers/internal/synchronization/AuditProcess.java,18675,69.98%
hibernate-envers/src/main/java/org/hibernate/envers/internal/synchronization/AuditProcess.java,144131,11.74%
hibernate-envers/src/main/java/org/hibernate/envers/internal/synchronization/AuditProcess.java,12482,79.76%
hibernate-envers/src/main/java/org/hibernate/envers/internal/revisioninfo/RevisionInfoQueryCreator.java,12465,79.86%
hibernate-envers/src/main/java/org/hibernate/envers/internal/revisioninfo/DefaultTrackingModifiedEntitiesRevisionInfoGenerator.java,12421,80.02%
hibernate-envers/src/main/java/org/hibernate/envers/internal/reader/CrossTypeRevisionChangesReaderImpl.java,8287,85.57%
hibernate-envers/src/main/java/org/hibernate/envers/internal/reader/CrossTypeRevisionChangesReaderImpl.java,12419,80.03%
hibernate-envers/src/main/java/org/hibernate/envers/internal/reader/AuditReaderImpl.java,18671,70.00%
hibernate-envers/src/main/java/org/hibernate/envers/internal/reader/AuditReaderImpl.java,12402,80.15%
hibernate-envers/src/main/java/org/hibernate/envers/internal/entities/mapper/relation/query/RelationQueryGenerator.java,12381,80.28%
hibernate-envers/src/main/java/org/hibernate/envers/internal/entities/mapper/relation/query/AbstractRelationQueryGenerator.java,12379,80.29%
hibernate-envers/src/main/java/org/hibernate/envers/internal/entities/mapper/relation/lazy/initializor/MapCollectionInitializor.java,18669,70.00%
hibernate-envers/src/main/java/org/hibernate/envers/internal/entities/mapper/relation/lazy/initializor/ListCollectionInitializor.java,18665,70.02%
hibernate-envers/src/main/java/org/hibernate/envers/internal/entities/mapper/relation/lazy/initializor/BasicCollectionInitializor.java,18659,70.04%
hibernate-envers/src/main/java/org/hibernate/envers/internal/entities/mapper/relation/lazy/initializor/ArrayCollectionInitializor.java,18657,70.05%
hibernate-envers/src/main/java/org/hibernate/envers/internal/entities/mapper/relation/lazy/AbstractDelegateSessionImplementor.java,12375,80.32%
hibernate-envers/src/main/java/org/hibernate/envers/internal/entities/mapper/relation/component/MiddleSimpleComponentMapper.java,18651,70.07%
hibernate-envers/src/main/java/org/hibernate/envers/internal/entities/mapper/relation/component/MiddleEmbeddableComponentMapper.java,18649,70.08%
hibernate-envers/src/main/java/org/hibernate/envers/internal/entities/mapper/relation/ToOneIdMapper.java,12372,80.34%
hibernate-envers/src/main/java/org/hibernate/envers/internal/entities/mapper/relation/ToOneEntityLoader.java,12370,80.36%
hibernate-envers/src/main/java/org/hibernate/envers/internal/entities/mapper/relation/OneToOnePrimaryKeyJoinColumnMapper.java,12364,80.38%
hibernate-envers/src/main/java/org/hibernate/envers/internal/entities/mapper/relation/MapCollectionMapper.java,18647,70.09%
hibernate-envers/src/main/java/org/hibernate/envers/internal/entities/mapper/relation/MapCollectionMapper.java,12359,80.42%
hibernate-envers/src/main/java/org/hibernate/envers/internal/entities/mapper/relation/BasicCollectionMapper.java,18639,70.12%
hibernate-envers/src/main/java/org/hibernate/envers/internal/entities/mapper/relation/BasicCollectionMapper.java,12357,80.43%
hibernate-envers/src/main/java/org/hibernate/envers/internal/entities/mapper/relation/AbstractCollectionMapper.java,18637,70.12%
hibernate-envers/src/main/java/org/hibernate/envers/internal/entities/mapper/relation/AbstractCollectionMapper.java,12355,80.45%
hibernate-envers/src/main/java/org/hibernate/envers/internal/entities/mapper/id/SingleIdMapper.java,12341,80.54%
hibernate-envers/src/main/java/org/hibernate/envers/internal/entities/mapper/id/QueryParameterData.java,12339,80.55%
hibernate-envers/src/main/java/org/hibernate/envers/internal/entities/mapper/id/MultipleIdMapper.java,12337,80.56%
hibernate-envers/src/main/java/org/hibernate/envers/internal/entities/mapper/id/IdMapper.java,8283,85.61%
hibernate-envers/src/main/java/org/hibernate/envers/internal/entities/mapper/id/EmbeddedIdMapper.java,12333,80.59%
hibernate-envers/src/main/java/org/hibernate/envers/internal/entities/mapper/id/AbstractIdMapper.java,8280,85.63%
hibernate-envers/src/main/java/org/hibernate/envers/internal/entities/mapper/SubclassPropertyMapper.java,12329,80.61%
hibernate-envers/src/main/java/org/hibernate/envers/internal/entities/mapper/SinglePropertyMapper.java,12327,80.63%
hibernate-envers/src/main/java/org/hibernate/envers/internal/entities/mapper/SimpleMapperBuilder.java,12319,80.68%
hibernate-envers/src/main/java/org/hibernate/envers/internal/entities/mapper/PropertyMapper.java,144127,11.74%
hibernate-envers/src/main/java/org/hibernate/envers/internal/entities/mapper/PersistentCollectionChangeData.java,18635,70.13%
hibernate-envers/src/main/java/org/hibernate/envers/internal/entities/mapper/MultiPropertyMapper.java,12317,80.69%
hibernate-envers/src/main/java/org/hibernate/envers/internal/entities/mapper/MultiDynamicComponentMapper.java,12303,80.77%
hibernate-envers/src/main/java/org/hibernate/envers/internal/entities/mapper/ExtendedPropertyMapper.java,12288,80.84%
hibernate-envers/src/main/java/org/hibernate/envers/internal/entities/mapper/CompositeMapperBuilder.java,12286,80.86%
hibernate-envers/src/main/java/org/hibernate/envers/internal/entities/mapper/ComponentPropertyMapper.java,12280,80.90%
hibernate-envers/src/main/java/org/hibernate/envers/internal/entities/RevisionTypeType.java,18715,69.83%
hibernate-envers/src/main/java/org/hibernate/envers/internal/entities/RevisionTypeType.java,18627,70.16%
hibernate-envers/src/main/java/org/hibernate/envers/internal/entities/EntityInstantiator.java,144123,11.74%
hibernate-envers/src/main/java/org/hibernate/envers/internal/entities/EntityInstantiator.java,12278,80.91%
hibernate-envers/src/main/java/org/hibernate/envers/internal/entities/EntityConfiguration.java,12275,80.92%
hibernate-envers/src/main/java/org/hibernate/envers/internal/entities/EntitiesConfigurations.java,12273,80.93%
hibernate-envers/src/main/java/org/hibernate/envers/internal/EnversMessageLogger.java,151438,12.34%
hibernate-envers/src/main/java/org/hibernate/envers/internal/EnversMessageLogger.java,144121,11.74%
hibernate-envers/src/main/java/org/hibernate/envers/exception/RevisionDoesNotExistException.java,144119,11.74%
hibernate-envers/src/main/java/org/hibernate/envers/event/spi/EnversPostUpdateEventListenerImpl.java,144117,11.74%
hibernate-envers/src/main/java/org/hibernate/envers/event/spi/BaseEnversCollectionEventListener.java,18625,70.17%
hibernate-envers/src/main/java/org/hibernate/envers/enhanced/SequenceIdTrackingModifiedEntitiesRevisionEntity.java,12250,81.11%
hibernate-envers/src/main/java/org/hibernate/envers/configuration/internal/metadata/reader/PropertyAuditingData.java,12248,81.12%
hibernate-envers/src/main/java/org/hibernate/envers/configuration/internal/metadata/reader/ComponentAuditedPropertiesReader.java,18623,70.18%
hibernate-envers/src/main/java/org/hibernate/envers/configuration/internal/metadata/reader/AuditedPropertiesReader.java,18619,70.19%
hibernate-envers/src/main/java/org/hibernate/envers/configuration/internal/metadata/reader/AuditedPropertiesReader.java,17439,70.27%
hibernate-envers/src/main/java/org/hibernate/envers/configuration/internal/metadata/ToOneRelationMetadataGenerator.java,18613,70.21%
hibernate-envers/src/main/java/org/hibernate/envers/configuration/internal/metadata/QueryGeneratorBuilder.java,12246,81.14%
hibernate-envers/src/main/java/org/hibernate/envers/configuration/internal/metadata/MetadataTools.java,18609,70.23%
hibernate-envers/src/main/java/org/hibernate/envers/configuration/internal/metadata/EntityXmlMappingData.java,12244,81.15%
hibernate-envers/src/main/java/org/hibernate/envers/configuration/internal/metadata/CollectionMetadataGenerator.java,18605,70.24%
hibernate-envers/src/main/java/org/hibernate/envers/configuration/internal/metadata/BasicMetadataGenerator.java,18603,70.25%
hibernate-envers/src/main/java/org/hibernate/envers/configuration/internal/metadata/AuditMetadataGenerator.java,12836,78.48%
hibernate-envers/src/main/java/org/hibernate/envers/configuration/internal/metadata/AuditMetadataGenerator.java,12242,81.16%
hibernate-envers/src/main/java/org/hibernate/envers/configuration/internal/metadata/AuditEntityNameRegister.java,12234,81.22%
hibernate-envers/src/main/java/org/hibernate/envers/configuration/internal/RevisionInfoConfiguration.java,18597,70.27%
hibernate-envers/src/main/java/org/hibernate/envers/configuration/internal/PersistentClassGraphDefiner.java,12232,81.23%
hibernate-envers/src/main/java/org/hibernate/envers/configuration/internal/EntitiesConfigurator.java,18577,70.35%
hibernate-envers/src/main/java/org/hibernate/envers/configuration/internal/EntitiesConfigurator.java,144115,11.74%
hibernate-envers/src/main/java/org/hibernate/envers/configuration/internal/EntitiesConfigurator.java,12230,81.24%
hibernate-envers/src/main/java/org/hibernate/envers/configuration/internal/ClassesAuditingData.java,12228,81.26%
hibernate-envers/src/main/java/org/hibernate/envers/configuration/internal/AuditEntitiesConfiguration.java,18573,70.37%
hibernate-envers/src/main/java/org/hibernate/envers/configuration/internal/AuditEntitiesConfiguration.java,12224,81.28%
hibernate-envers/src/main/java/org/hibernate/envers/configuration/EnversSettings.java,12222,81.30%
hibernate-envers/src/main/java/org/hibernate/envers/boot/internal/AdditionalJaxbMappingProducerImpl.java,12182,81.56%
hibernate-envers/src/main/java/org/hibernate/envers/RevisionListener.java,144100,11.74%
hibernate-envers/src/main/java/org/hibernate/envers/EntityTrackingRevisionListener.java,144098,11.74%
hibernate-envers/src/main/java/org/hibernate/envers/DefaultTrackingModifiedEntitiesRevisionEntity.java,12180,81.58%
hibernate-envers/src/main/java/org/hibernate/envers/CrossTypeRevisionChangesReader.java,12178,81.59%
hibernate-envers/src/main/java/org/hibernate/envers/AuditReaderFactory.java,144096,11.74%
hibernate-envers/src/main/java/org/hibernate/envers/AuditReader.java,5019,84.94%
hibernate-envers/src/main/java/org/hibernate/envers/AuditReader.java,144092,11.74%
hibernate-envers/src/main/java/org/hibernate/envers/AuditReader.java,12170,81.64%
hibernate-entitymanager}/src/main/java/org/hibernate/jpa/spi/BaseQueryImpl.java,143625,11.80%
hibernate-entitymanager}/src/main/java/org/hibernate/jpa/spi/AbstractQueryImpl.java,143616,11.80%
hibernate-entitymanager}/src/main/java/org/hibernate/jpa/internal/QueryImpl.java,143374,11.65%
hibernate-entitymanager/src/test/java/org/hibernate/userguide/util/Umbrella.java,59304,-45.93%
